# Measure Time auf 30
+RX 10,180103c2630799210500,-31,9
+RX 22,63079921180103c24220caf4c160780000001e002d01,-42,9
+RX 48,180103c263079921450140190100010107011c380000869d00001115f400e1ff5afeb50f0000000000000a01d4019b38,-32,10
+RX 22,63079921180103c2422015f5c160780000001e002d01,-42,9
+RX 64,180103c2630799214902401901003fa60f4422073143e6701043250214438d2a0d4318a533430c5fc843142bb2430525e2434d989d43adeb234468b79b433203,-32,8
+RX 16,63079921180103c24a211cf5c1603203,-41,9
+RX 48,180103c26307992145035027010019011e01fe020000839d000011160601c9ff55feb60f0000000000001401c3014c38,-32,9
+RX 22,63079921180103c2422022f5c160780000001e002d01,-42,10
+RX 64,180103c263079921490450270100e0cc8a4228ba92421de09f42da02794230249442ba59ba42afd074428cb3b9424b6819437e83e0426511cc4200cec0423203,-32,10
+RX 16,63079921180103c24a2129f5c1603203,-42,8
+RX 48,180103c263079921450560350100100117013b410000889d00001117fd0066fd10fd500f0000000000001101c3012b38,-32,9
+RX 22,63079921180103c242208ef5c160780000001e002d01,-42,9
+RX 64,180103c263079921490660350100b45c464151f91f4125550d41c2bdda40c52e904066249140f9352a41394c8241123200429c6da641f37b8b41dade20413203,-33,10
+RX 16,63079921180103c24a2195f5c1603203,-42,9
+RX 48,180103c2630799214507704301000f010e013f6a0000979d0000111ff300b10313f5a40a5a025a025a020c01a701c338,-32,9
+RX 48,180103c2630799214508704301000f010e013f6a0000979d0000111ff300b10313f5a40a5a025a025a020c01a701c338,-32,9
+RX 22,63079921180103c242209bf5c160780000001e002d01,-42,9
+RX 64,180103c263079921490970430100df88a143f252044221a1a241af4c7c41f116b3419a888741f91f5143c44d0d43b9b575432f134543a310aa430495c8423203,-31,10
+RX 16,63079921180103c24a210cf6c1603203,-43,9
+RX 48,180103c263079921450a80510100080105018f020000ab9d00001119ef00a2ff2100d00f0000000000000a01a801ca38,-32,10
+RX 22,63079921180103c2422011f6c160780000001e002d01,-43,10
+RX 64,180103c263079921490b805101005373f7437d6da441339b2f41332fe740875a87413b1548413d32a24301b9f042c7b0634344d9044324000d44b341d1423203,-32,10
+RX 16,63079921180103c24a2119f6c1603203,-43,8
# Measure Time geändert auf 60
+RX 48,180103c263079921450c905f0100070104018f020000b89d0000111aee00a2ff2100d00f0000000000000901a801ac38,-32,9
+RX 22,63079921180103c242207cf6c160780000003c002d01,-43,9
+RX 64,180103c263079921490d905f010032bdf643925c84412ecc04413d788240ac68684140ed0f41004ba143d7f4e642cf715f4372e900435e5a0c443cb8cb423203,-32,9
+RX 16,63079921180103c24a2184f6c1603203,-42,9
+RX 48,180103c263079921450e05010000420038ff2ba70100019f000011272c00eff008003efa0000000000003f0038ff053d,-31,10
+RX 22,63079921180103c2422089f6c160780000003c002d01,-43,9
+RX 64,180103c263079921490f05010000233333458291284548bf2245d5730145faa212458c0d0845ba53ba4528b9ce45dc92b145e395a1454b42904549ee87453203,-32,10
+RX 16,63079921180103c24a2191f6c1603203,-42,8
+RX 48,180103c2630799214510100e00003a0038ff73a70100ff9e000011271e00eff005003dfa000000000000390038ff203d,-31,9
+RX 22,63079921180103c2422096f6c160780000003c002d01,-43,10
+RX 64,180103c2630799214911100e000022a15e4460464444f7b640446d041244e6a1244467bb124428791a45fc901b451056f3449713d0441989b644bc05a3443203,-32,9
+RX 16,63079921180103c24a219df6c1603203,-43,8
+RX 48,180103c2630799214512201c0000320038ffdaa70100099f000011271000f0f004003cfa000000000000310038ff243d,-31,10
+RX 22,63079921180103c24220a3f6c160780000003c002d01,-43,8
+RX 64,180103c2630799214913201c00008ce6bb422192f942730401430b33c142d0adcf42c689b24255718f431332904345a24a43bba32943ee511943a71436433203,-31,9
+RX 16,63079921180103c24a21aaf6c1603203,-42,9
+RX 48,180103c2630799214514302a00002c0038ff19a80100129f000011280900f0f004003bfa0000000000002c0038ffe43c,-32,10
# Measure Period auf 1200
+RX 64,180103c2630799214915302a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003203,-32,9
+RX 16,63079921180103c24a210df7c1603203,-42,10
+RX 48,180103c2630799214516403800002c0038ff20a80100189f000011280b00f0f004003cfa0000000000002b0038ffad3c,-32,9
+RX 48,180103c2630799214517403800002c0038ff20a80100189f000011280b00f0f004003cfa0000000000002b0038ffad3c,-32,10
+RX 22,63079921180103c2422012f7c160b00400003c002d01,-42,9                                                                                                                                                                                                                                                                                                                                                                                                                                                               +RX 22,63079921180103c24220b0f6c160780000003c002d01,-42,9
